id,level,word,meaning,example,topic,subtopic,is_wrong,is_favorite,created_at,is_verb,past_tense,past_participle,du_form,er_form
4e8f17ca-039e-4c11-9dd1-9f162b2eb950,A2,die Bahn,기차 / 철도,Ich fahre mit der Bahn.,도시관광,관광,false,false,2025-05-02 15:28:34.391328+00,false,,,,
636d32ba-da9e-499d-9048-9be643894bc9,A2,der Parkplatz,주차장,Der Parkplatz ist voll.,도시관광,관광,false,false,2025-05-02 15:28:16.642545+00,false,,,,
f11439d2-be1e-4ed8-af81-59aebaa8badb,A2,das Stadion,"stadium, 경기장",Das Spiel findet im Stadion statt.,도시관광,관광,false,false,2025-05-02 15:29:11.526904+00,false,,,,
324240f0-189b-4b73-b64e-59f4c14454c0,A2,wecken,깨우다,Kannst du mich morgen um 6 Uhr wecken?,일상,표현,false,false,2025-05-01 08:30:35.0717+00,true,weckte,geweckt,weckst,weckt
53b6644d-d2bc-4004-8851-353ea6f1bab1,A2,die 2-Zimmer-Wohnung	,투,Ich suche eine 2-Zimmer-Wohnung in Berlin.,집,주거,false,false,2025-05-01 09:37:50.040075+00,false,,,,
6bd113ce-fe3a-4e71-bed6-c1c8e06b51a3,A2,sich interessieren (für),흥미를 느끼다,Ich interessiere mich für Musik,취미,표현,false,true,2025-05-01 08:10:03.672004+00,true,interessierte,interessiert,interessierst dich,interessiert sich
de8ec56b-6827-431b-beaf-d7e84eb1dfb4,A2,die Heirat,결혼,Die Heirat meiner Schwester ist nächsten Monat.,가족과 친구,가족과 친구,false,true,2025-05-01 06:37:44.0612+00,false,,,,
dd785ef4-64da-4421-b9c6-984c1fc051ff,A2,der Junge,남자아이,Der Junge spielt gern Fußball.,가족과 친구,가족과 친구,false,false,2025-05-01 06:38:13.797222+00,false,,,,
79e46e77-b7e1-4101-a9d5-3f5252ed7261,A2,die Kaltmiete	,기본 월세 (난방/물 미포함),Die Kaltmiete beträgt 500 Euro.,집,월세,false,true,2025-05-01 09:22:52.891274+00,false,,,,
1017c6a1-0ea2-4d5a-8bdf-cb166790e163,A2,Mein(e) ... tut/tun weh,저는 ... 가 아픕니다,"Mein Bein tut weh ",건강,회화,false,true,2025-05-02 14:25:35.936554+00,false,,,,
767ccc75-2a75-49d9-9116-6b1ee953088a,A2,Ich muss zum Arzt gehen,나는 의사에게 (병원에) 가야합니다.,Ich muss zum Arzt gehen,건강,회화,false,true,2025-05-02 14:26:05.587611+00,false,,,,
0482b780-4538-408e-b4d8-c8fe0883caa4,A2,Ich bin gesund,나는 건강합니다,Ich bin gesund,건강,회화,false,false,2025-05-02 14:24:43.367904+00,false,,,,
70ce8c48-6398-4bf9-a268-721b8ed002c7,A2,das Baby,아기,Das Baby schläft in seinem Bett.,가족과 친구,가족과 친구,false,false,2025-05-01 06:38:00.449034+00,false,,,,
dbd44c97-662c-46c4-afc3-b6e486a4943e,A2,"das Mädchen ","여자아이 ",Das Mädchen liest ein Buch.,가족과 친구,가족과 친구,false,false,2025-05-01 06:38:27.336861+00,false,,,,
04f9b22a-5b4d-46f5-9001-ceaa8415651c,A2,gefallen,마음에 들다,Das Kleid gefällt mir.,집,월세,false,false,2025-05-01 09:51:02.96484+00,true,giefiel,gefallen,"gefällst ",gefällt
8bdfeb0b-28d3-4c54-8816-c0a7087a87ff,A2,Ich bin krank,나는 아픕니다,Ich bin krank,건강,회화,false,false,2025-05-02 14:24:27.257134+00,false,,,,
fbd520d9-0122-4d7d-a2a0-dc27d369aef8,A2,Ich habe ... schmerzen (Kopf/Bauch/Zahn),나는 ...통증이 있습니다,Ich habe Kopftschmerzen,건강,회화,false,false,2025-05-02 14:25:08.196971+00,false,,,,
a6e149bf-1bff-4d1b-bea5-d5ddfb3b9247,A2,Wo ist die Apotheke?,약국이 어딥니까?,Wo ist die Apotheke?,건강,회화,false,false,2025-05-02 14:26:30.528223+00,false,,,,
bc86fd40-90fa-4d67-98b3-c3ecce570efb,A2,die Warmmiete	,Kaltmiete + Nebenkosten 포함된 총액	,Die Warmmiete ist 750 Euro.,집,월세,false,true,2025-05-01 09:23:08.291647+00,false,,,,
f808eacd-075c-43f9-84ec-9ccb74c3f1a2,A2,beschreiben,묘사하다 / 설명하다 (영어: to describe),Beschreib deine Wohnung!,집,월세,false,true,2025-05-01 09:51:51.225635+00,true,beschrieb,beschrieben,beschreibst,beschreibt
654bd5df-bdfd-4b8f-ab2e-f48c2aa3766f,A2,Ich schreibe Ihnen ein Rezept.,처방전을 써드리겠습니다.,Ich schreibe Ihnen ein Rezept.,건강,회화,false,true,2025-05-02 14:27:04.584928+00,false,,,,
4396e9e1-ec38-4cc2-aae1-e6ff7723a5d1,A2,die Zeit,"시간, 시각",Haben Sie am Samstag Zeit?,일상,시간,false,false,2025-05-01 08:32:04.016966+00,false,,,,
44d5865a-f832-4478-a7eb-214a58bc10ca,A2,die Richtung	,방향,Gehen Sie Richtung Rathaus (시청 방향으로 가세요),도시관광,방향,false,false,2025-05-01 09:38:55.763436+00,false,,,,
8e6dd432-a5dc-443d-a6f8-542b7788283f,A2,nach rechts	,오른쪽으로,Dann biegen Sie nach rechts ab.,도시관광,방향,false,false,2025-05-01 09:39:16.314175+00,false,,,,
c25169ae-5f47-4583-9d82-2de95b31d9c5,A2,Ich habe Grippe,나는 독감에 걸렸습니다.,Ich habe Grippe,건강,회화,false,false,2025-05-02 14:27:16.887066+00,false,,,,
8a8b5928-f8cb-4849-8ad1-dbe921f75461,A2,zeichnen,스케치 하다,Er hat mit Kohle gezeichnet.,취미,표현,false,true,2025-05-01 08:10:43.728821+00,true,zeichnete,gezeichnet,zeichnest,zeichnet
360c90b7-6443-4a2b-b473-689b315d253a,A2,pünktlich,"제시간에, 정시에",Der Bus kommt pünktlich an.,도시관광,여행,false,false,2025-05-02 16:53:08.892253+00,false,,,,
a8c9aefc-af2e-4b2b-943a-cff065506148,A2,der Bahnsteig,승강장,Ich warte auf dem Bahnsteig.,도시관광,여행,false,false,2025-05-02 16:53:30.738406+00,false,,,,
e03f8f42-8b5a-4369-8811-cd8c51fe9942,A2,Ich brauche ein Medikament,나는 약이 필요합니다.,Ich brauche ein Medikament,건강,회화,false,true,2025-05-02 14:26:47.09752+00,false,,,,
4132f53e-9195-4814-9fa2-c5462b88c064,A2,Beshceid geben,"정보를 주다, 알려주다",Bitte geben Sie mir Bescheid.,일상,표현,false,false,2025-05-01 08:31:15.501612+00,true,gab,gegeben,gibst,gibt
280a94c5-b3a0-4a3a-8ff8-4c160df86304,A2,die Uhrzeit,"시간, 시각",Kannst du mir Uhrszeit sagen?,일상,시간,false,false,2025-05-01 08:31:46.900714+00,false,,,,
7e195df3-d198-42e6-9f98-b73ffcf6d63c,A2,Ich wünsche Ihnen gute Besserung,쾌유를 바랍니다.,Ich wünsche Ihnen gute Besserung,건강,회화,false,true,2025-05-02 14:27:40.633001+00,false,,,,
71ec86e1-9ca4-4d1f-b042-6862ee1d4f2a,A2,die Tablette,알약,Nehmen Sie die Tablette hier.,건강,병원,false,true,2025-05-02 14:53:57.487492+00,false,,,,
e7c38e1f-050e-4733-9809-ca6b74f5aa05,A2,fit,건강한,Ich halte mich durch Tennis fit. (나는 테니스를 통해 건강을 유지하다),건강,병원,false,true,2025-05-02 14:54:19.329913+00,false,,,,
29e92185-36ef-4ebc-97fb-191c89c4910b,A2,die Krankenversicherung,의료보험,Welche Krankenversicherung haben Sie?,건강,병원,false,true,2025-05-02 14:53:11.402078+00,false,,,,
fe8d04eb-e35b-4781-a8df-ee3d024b0417,A2,der Krankenschein,의료보험증,Haben Sie Ihren Krankenschein dabei?,건강,병원,false,true,2025-05-02 14:53:30.118069+00,false,,,,
e29bf7f9-b366-4c27-a1f7-bd2c3c3e3180,A2,lassen,"시키다/허락하다(4격), 어떤 상태로 두다 / 남기다, 무언가를 누군가에게 맡기다 (수동적 시키기)","Sie lässt das Auto reparieren.그녀는 차를 수리하게 한다. (= 시킴), Lass das Licht an!(불 켜둬!), Er lässt das Paket liefern (그는 소포를 배달시키고 있다)",건강,표현,false,true,2025-05-02 15:08:05.472767+00,true,ließ,gelassen,lässt,lässt
68d8b19d-afb7-4a57-9648-fbfed9d55215,A2,stehen (+3격),어울리다,Die Bluse stand dir gut.,도시관광,표현,false,true,2025-05-02 16:10:04.928974+00,true,stand,gestanden,stehst,steht
57502d2c-213d-4d05-b54c-ed1240903354,A2,sich anschauen,"(무언가를) 보다, 구경하다",Ich habe mir das Kleid angeschaut.,도시관광,표현,false,true,2025-05-02 16:09:44.138769+00,true,schaute an,angeschaut (mit sich),schaust dir an,schaut sich an
a63e13c9-1105-4a0d-b5a1-d8508c490dc0,A2,die Führung,안내,Ich danke Ihnen für die Führung,도시관광,관광,false,true,2025-05-02 15:30:48.903115+00,false,,,,
2bb7bb25-cc72-4b1a-8eac-e2a65f8b0110,A2,der Intercity (IC),고속열차,Der Intercity ist sehr schnell.,도시관광,여행,false,false,2025-05-02 16:52:31.611862+00,false,,,,
4243f31c-0759-4037-a1f4-ec1648378a4a,A2,der reservierte Platz,예약석,Ich habe einen reservierten Platz im Zug.,도시관광,여행,false,false,2025-05-02 16:52:09.675155+00,false,,,,
cf27ff2f-9984-43d6-be98-4a40c53f3916,A2,Schaufensterbummel,쇼윈도우,Die zwei Freundinnen machen einen Schaufensterbummel.,도시관광,의류,false,true,2025-05-02 15:44:41.107112+00,false,,,,
ef6262b1-3331-4e1c-be27-9647b5e8842a,A2,(da) hinten,뒤에 / 뒤쪽에,Die Garage ist da hinten.,도시관광,방향,false,false,2025-05-01 09:39:44.372285+00,false,,,,
c0c4cc68-0da4-4a18-bcbd-d2551d7ddd79,A2,passen (+3격),"맞다 (크기, 사이즈)",Die Schuhe passten mir nicht.,도시관광,표현,false,false,2025-05-02 16:10:24.347173+00,true,passte,gepasst,passt,passt
8bbadcd3-c05c-4bfb-8604-d811e6b76f69,A2,verspätet,지연된,"Der Zug ist verspätet. ",도시관광,여행,false,false,2025-05-02 16:52:57.016665+00,false,,,,
0432f4ae-1b44-41a0-b233-a0d323c1297d,A2,die Fahrt,"여정, 주행",Die Fahrt dauert drei Stunden.,도시관광,여행,false,false,2025-05-02 16:53:21.688498+00,false,,,,
cc8c1888-beba-4e7b-81b9-e2d76940c6d7,A2,die Woche,주,Nächste Woche fliege ich nach Deutschland,일상,시간,false,false,2025-05-01 08:32:57.359109+00,false,,,,
63807e8e-6b5c-47d4-832d-a8f6fe2a00d9,A2,nach links	,왼쪽으로	,Gehen Sie nach links.,도시관광,방향,false,false,2025-05-01 09:39:05.780786+00,false,,,,
1955c01d-54ed-40f6-9fd3-6b29d20a4e73,A2,wehtun,아프다,Mein Bein tut weh,건강,표현,false,false,2025-05-02 14:58:04.205367+00,true,tat weh,wehgetan,tust weh,tut weh
4592af8d-f52f-4d4b-81ee-57d16d62781a,A2,sich bewegen,움직이다,"Ich muss mich mehr bewegen, sonst nehme ich zu",취미,표현,false,true,2025-05-01 08:12:09.514973+00,true,bewog,bewogen,bewegst dich,bewegt sich
f38b862a-ad85-4b4e-bf27-455a3fdbde6a,A2,anfangen,시작하다,Der Kurs hat um 9 Uhr angefangen.,도시관광,표현,false,false,2025-05-02 16:05:19.614519+00,true,fing an,angefangen,fängst an,fängt an
63dc14f7-73e3-428e-8ac4-f72973824eed,A2,der Salat,샐러드,Ich esse gern Salat.,도시관광,레스토랑,false,false,2025-05-02 16:16:09.623339+00,false,,,,
a04b31f5-3dba-4125-ba47-49a166071e5b,A2,die Pizza,피자,Die Pizza ist heiß und lecker.,도시관광,레스토랑,false,false,2025-05-02 16:16:18.369227+00,false,,,,
d0e62c71-d25c-40eb-9bee-69add0c33660,A2,die Spaghetti,스파게티,Wir kochen heute Spaghetti.,도시관광,레스토랑,false,false,2025-05-02 16:16:27.389984+00,false,,,,
81cf9a84-6a05-4177-89f5-b294930354c7,A2,das Abendessen,저녁식사,Zum Abendessen gibt es Suppe.,도시관광,레스토랑,false,false,2025-05-02 16:16:58.607666+00,false,,,,
26799582-b0b6-4b89-b45b-7ac6fa463eda,A2,der Wein,와인,Der Wein ist trocken.,도시관광,레스토랑,false,false,2025-05-02 16:17:10.613146+00,false,,,,
0bc1c5fc-bc08-4573-9e8e-f68a8859827e,A2,bestellen,주문하다,Wir bestellen zwei Bier.,도시관광,레스토랑,false,false,2025-05-02 16:19:41.138239+00,true,bestellte,bestellt,bestellst,bestellt
d19781ad-ccbb-4628-9789-9fc37354bf5d,A2,bringen,가져오다,Sie bringt den Salat.,도시관광,레스토랑,false,false,2025-05-02 16:20:03.320701+00,true,brachte,gebracht,bringst,bringt
350b29a4-8403-4a55-9daa-b049ea4a7ad8,A2,(keiner) Kinder haben,아이(자녀)가 없다 / 있다,Haben Sie Kinder?,가족과 친구,가족과 친구,false,false,2025-05-01 06:46:08.556787+00,true,hatte,gehabt,hast,hat
1b372009-2247-40c2-8ef7-c475fe2a421e,A2,heizen,난방하다 / 데우다 (영어: to heat),Wir heizen im Winter mit Gas.,집,월세,false,false,2025-05-01 09:52:13.617189+00,true,heizte,geheizt,heizt,heizt
b4500563-a624-4cd1-a1b2-893a4f477f95,A2,das Gesicht,얼굴,Sie hat ein schönes Gesicht.,건강,신체,false,true,2025-05-02 14:32:39.174871+00,false,,,,
adeca8b8-cd05-4c23-95a8-1dd14ef12d76,A2,der Körper,"몸, 신체",Der ganze Körper tut mir weh.,건강,신체,false,true,2025-05-02 14:32:29.580982+00,false,,,,
975c13e3-b693-48e1-9f8f-1ee035970edc,A2,(da) drüben,저쪽에 / 건너편에	,Die Toilette ist da drüben.,도시관광,방향,false,false,2025-05-01 09:39:54.089217+00,false,,,,
c2fdd0a3-214a-41c3-bbca-a3e4c53eb555,A2,Wie komme ich zur/zum ..?,~ 으로 어떻게 가나요?,Wie komme ich zum Markt?,도시관광,회화,false,true,2025-05-02 15:12:55.636163+00,false,,,,
cd66d193-35e7-4e46-8895-1818a89ada81,A2,der Spaß	,즐거움,Das Essen macht Spaß! (먹는 게 즐거워!),도시관광,레스토랑,false,false,2025-05-02 16:17:49.400466+00,false,,,,
73cd4471-f39a-4bf8-9915-ea6020c4ff7d,A2,nehmen,(잡아) 선택하다,Ich nehme die Pizza,도시관광,레스토랑,false,false,2025-05-02 16:19:21.800408+00,true,nahm,genommen,nimmst,nimmt
4970455a-73e1-4da7-a1db-bf933d8965f3,A2,das Trinkgeld,팁 (돈),Gibt man in Deutschland Trinkgeld?,도시관광,레스토랑,false,false,2025-05-02 16:17:32.589222+00,false,,,,
0ea1e59d-c619-4d0b-b206-818c8d1afb57,A2,die Lust	,"의욕, 소망",Ich habe keine Lust zu kochen.,도시관광,레스토랑,false,false,2025-05-02 16:18:09.418496+00,false,,,,
d9a43a29-e2f3-4203-8f9e-42bb4c20e081,A2,die Obsttorte,과일 케이크,Die Obsttorte sieht lecker aus.,도시관광,레스토랑,false,false,2025-05-02 16:17:21.354253+00,false,,,,
7c25aa59-961a-4b0d-b42f-17689931cc5e,A2,der Appetit,식욕,Ich habe keinen Appetit heute.,도시관광,레스토랑,false,false,2025-05-02 16:17:41.643581+00,false,,,,
9874ab80-69b5-42f4-a42b-97acf7e8e186,A2,die Nachspeise,후식,Was gibt es als Nachspeise?(후식으로 뭐 나와?),도시관광,레스토랑,false,true,2025-05-02 16:16:44.715795+00,false,,,,
afd58e47-dc0c-47b6-b599-3b12880c9535,A2,satt,배부른 (*형용사),Ich bin total satt. (나 완전 배불러.),도시관광,표현,false,true,2025-05-02 16:18:40.610125+00,false,,,,
70d050bd-6f24-4767-97c6-e44910c6d8ad,A2,die Sehenswürdigkeit,"볼거리, 관광지","Entschudigung, ich bin auf der Suche nach Sehenwürdigkeiten.",도시관광,관광,false,true,2025-05-02 15:31:32.915489+00,false,,,,
680e482d-359d-4309-a143-44d00101e0de,A2,(da) oben,위에 / 위쪽에 (over),Mein Zimmer ist da oben.,도시관광,방향,false,false,2025-05-01 09:39:34.36929+00,false,,,,
d08a0283-32ff-470c-8e46-1866742d43b9,A2,zusammenleben,함께살다,Ich lebe noch meinen Eltern Zusammen.,가족과 친구,가족과 친구,false,true,2025-05-01 06:47:29.389214+00,true,lebte zusammen,zusammengelebt,lebst zusammen,lebt zusammen
629bb949-40f5-4974-9999-b4226782b4ef,A2,das Handtuch,수건,Wo ist mein Handtuch?,일상,단어,false,false,2025-05-01 08:36:39.56721+00,false,,,,
7d440017-298e-416d-acdf-97f4dce88162,A2,planen,계획하다,Was planst du jezt?,취미,표현,false,true,2025-05-01 08:13:45.23658+00,true,plante,geplant,planst,plant
a456b109-efc0-4ee1-b2d2-fdb0dc1889a8,A2,der Alltag,일상,Mein Alltag ist manchmal stressig.,일상,단어,false,true,2025-05-01 08:34:57.072717+00,false,,,,
